,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
403,bd1cd8a4-a845-5a82-adba-1955716cab53bbe94241-39ff-5984-967c-ba92ae136f76,bd1cd8a4-a845-5a82-adba-1955716cab53,9b71a3df-5ef1-4726-9d8a-514c0fd090eb,514c0fd090eb,6,Nike In-Season TR 13,Men's Workout Shoes,hiit,FOOTWEAR,USD,85,85.0,False,Pure Platinum/White/University Red/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return helps you reap what you sow.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-mens-workout-shoes-ZTJnXG/DZ9360-007,bbe94241-39ff-5984-967c-ba92ae136f76,Phantom/Flat Pewter/Green Strike,80,63.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/466933c8-0ba5-4f5a-96cc-e94a7f5171e4/image.jpg"
404,bd1cd8a4-a845-5a82-adba-1955716cab53dfee0183-001c-56a3-9982-275cb451b462,bd1cd8a4-a845-5a82-adba-1955716cab53,9b71a3df-5ef1-4726-9d8a-514c0fd090eb,514c0fd090eb,7,Nike In-Season TR 13,Men's Workout Shoes,hiit,FOOTWEAR,USD,85,85.0,False,Pure Platinum/White/University Red/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return helps you reap what you sow.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-mens-workout-shoes-ZTJnXG/DZ9360-007,dfee0183-001c-56a3-9982-275cb451b462,Black/Anthracite/White,85,85.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/1062bc4b-f111-4e22-917e-a36fe72691e2/image.jpg"
405,bd1cd8a4-a845-5a82-adba-1955716cab53a9cd8eca-329c-5d67-a34f-cd3c54ccf17c,bd1cd8a4-a845-5a82-adba-1955716cab53,9b71a3df-5ef1-4726-9d8a-514c0fd090eb,514c0fd090eb,8,Nike In-Season TR 13,Men's Workout Shoes,hiit,FOOTWEAR,USD,85,85.0,False,Pure Platinum/White/University Red/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return helps you reap what you sow.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-mens-workout-shoes-ZTJnXG/DZ9360-007,a9cd8eca-329c-5d67-a34f-cd3c54ccf17c,Smoke Grey/Light Smoke Grey/Dark Smoke Grey/White,85,85.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/8effa766-9f56-48bf-8a28-6da62ea2ae18/image.jpg"
406,f305b0c1-f679-5ded-ba24-1f8bc3e2e12bf305b0c1-f679-5ded-ba24-1f8bc3e2e12b,f305b0c1-f679-5ded-ba24-1f8bc3e2e12b,f8dc608f-31c2-3684-9970-3fc2b044e659,3fc2b044e659,1,Nike Renew In-Season TR 11,Women's Workout Shoes,hiit,FOOTWEAR,USD,75,57.97,True,Black/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Renew In-Season TR 11 has a deep, comfortable footbed with soft foam that gives you superior cushioning and energy return for HIIT classes that take you from floor exercises to the treadmill. The sole adds a supportive arc to the side to help keep your foot contained during lateral moves.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/renew-in-season-tr-11-womens-workout-shoes-KxgvTj/DA1349-004,f305b0c1-f679-5ded-ba24-1f8bc3e2e12b,Black/White,75,57.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/bebecc4e-15ee-4d3c-9d4e-97a3ad2462ac/image.jpg"
407,9781b33a-cccc-52a7-bec4-1b7421729ea59781b33a-cccc-52a7-bec4-1b7421729ea5,9781b33a-cccc-52a7-bec4-1b7421729ea5,5c8153c5-80d3-321f-aa25-fc4878b25aee,fc4878b25aee,1,Nike React HyperSet,Indoor Court Shoes,volleyball,FOOTWEAR,USD,135,135.0,False,White/Gum Light Brown/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike React HyperSet gives you excellent traction on indoor courts so you can attack at full-speed, stop on a dime, elevate and land with confidence. The lateral strap and Flywire cables hold your foot in securely, while Nike React foam creates incredible energy return to help keep the quickness in your game.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/react-hyperset-indoor-court-shoes-dkQgjQ/CI2955-100,9781b33a-cccc-52a7-bec4-1b7421729ea5,White/Gum Light Brown/Black,135,135.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/c027152f-aefa-4368-8fdb-990b03d6d599/image.jpg"
408,9781b33a-cccc-52a7-bec4-1b7421729ea5a7e083f2-11d7-5f74-8e4b-34c84deb299f,9781b33a-cccc-52a7-bec4-1b7421729ea5,5c8153c5-80d3-321f-aa25-fc4878b25aee,fc4878b25aee,2,Nike React HyperSet,Indoor Court Shoes,volleyball,FOOTWEAR,USD,135,135.0,False,White/Gum Light Brown/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike React HyperSet gives you excellent traction on indoor courts so you can attack at full-speed, stop on a dime, elevate and land with confidence. The lateral strap and Flywire cables hold your foot in securely, while Nike React foam creates incredible energy return to help keep the quickness in your game.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/react-hyperset-indoor-court-shoes-dkQgjQ/CI2955-100,a7e083f2-11d7-5f74-8e4b-34c84deb299f,Black/Gum Light Brown/White,135,135.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/81041fbe-ed9c-4b7a-9eb5-658566b0cc85/image.jpg"
409,9781b33a-cccc-52a7-bec4-1b7421729ea52aabe2f9-a1d5-5cfc-a530-4d234c0cfcd6,9781b33a-cccc-52a7-bec4-1b7421729ea5,5c8153c5-80d3-321f-aa25-fc4878b25aee,fc4878b25aee,3,Nike React HyperSet,Indoor Court Shoes,volleyball,FOOTWEAR,USD,135,135.0,False,White/Gum Light Brown/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike React HyperSet gives you excellent traction on indoor courts so you can attack at full-speed, stop on a dime, elevate and land with confidence. The lateral strap and Flywire cables hold your foot in securely, while Nike React foam creates incredible energy return to help keep the quickness in your game.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/react-hyperset-indoor-court-shoes-dkQgjQ/CI2955-100,2aabe2f9-a1d5-5cfc-a530-4d234c0cfcd6,White/Gum Light Brown/University Red,135,135.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a89240fb-4838-460c-ac4f-ae3aee9e9028/image.jpg"
410,9781b33a-cccc-52a7-bec4-1b7421729ea5776f9115-fa33-5cdb-a5fa-0e6386957a08,9781b33a-cccc-52a7-bec4-1b7421729ea5,5c8153c5-80d3-321f-aa25-fc4878b25aee,fc4878b25aee,4,Nike React HyperSet,Indoor Court Shoes,volleyball,FOOTWEAR,USD,135,135.0,False,White/Gum Light Brown/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike React HyperSet gives you excellent traction on indoor courts so you can attack at full-speed, stop on a dime, elevate and land with confidence. The lateral strap and Flywire cables hold your foot in securely, while Nike React foam creates incredible energy return to help keep the quickness in your game.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/react-hyperset-indoor-court-shoes-dkQgjQ/CI2955-100,776f9115-fa33-5cdb-a5fa-0e6386957a08,White/Gum Light Brown/Game Royal,135,135.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/7277a8c8-a8b7-4236-900f-1fce155e0685/image.jpg"
411,ae528c0d-f49c-548b-956a-f8493961e0bcae528c0d-f49c-548b-956a-f8493961e0bc,ae528c0d-f49c-548b-956a-f8493961e0bc,a243b689-18ce-3c4f-9ded-495dbbff2a54,495dbbff2a54,1,Nike HyperSpeed Court,Volleyball Shoes,volleyball,FOOTWEAR,USD,90,90.0,False,Game Royal/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Designed for agility on the hardwood, the Nike HyperSpeed court uses Zoom Air cushioning under the toes and a grippy sole that gives you traction. The lightweight design is breathable and durable to last you all season.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/hyperspeed-court-volleyball-shoes-vJLCz9/CI2964-410,ae528c0d-f49c-548b-956a-f8493961e0bc,Game Royal/White,90,90.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3b90e4fb-18f6-482b-a9bf-2c1023ae1a38/image.jpg"
412,ae528c0d-f49c-548b-956a-f8493961e0bc11e0de87-c5f6-51d0-9760-ba30a04d3e4f,ae528c0d-f49c-548b-956a-f8493961e0bc,a243b689-18ce-3c4f-9ded-495dbbff2a54,495dbbff2a54,2,Nike HyperSpeed Court,Volleyball Shoes,volleyball,FOOTWEAR,USD,90,90.0,False,Game Royal/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Designed for agility on the hardwood, the Nike HyperSpeed court uses Zoom Air cushioning under the toes and a grippy sole that gives you traction. The lightweight design is breathable and durable to last you all season.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/hyperspeed-court-volleyball-shoes-vJLCz9/CI2964-410,11e0de87-c5f6-51d0-9760-ba30a04d3e4f,White/Black,90,90.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/eff204fc-da4b-4139-9242-6c65cd9ca1f5/image.jpg"
413,ae528c0d-f49c-548b-956a-f8493961e0bcd3d13bd0-8a63-5a47-ab42-94d19ff3d4ae,ae528c0d-f49c-548b-956a-f8493961e0bc,a243b689-18ce-3c4f-9ded-495dbbff2a54,495dbbff2a54,3,Nike HyperSpeed Court,Volleyball Shoes,volleyball,FOOTWEAR,USD,90,90.0,False,Game Royal/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Designed for agility on the hardwood, the Nike HyperSpeed court uses Zoom Air cushioning under the toes and a grippy sole that gives you traction. The lightweight design is breathable and durable to last you all season.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/hyperspeed-court-volleyball-shoes-vJLCz9/CI2964-410,d3d13bd0-8a63-5a47-ab42-94d19ff3d4ae,Black/White,90,90.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/5b8fb6eb-7bf3-4fc2-9d0d-035aba385f92/image.jpg"
414,9a72b34c-5412-5404-b18a-9b96c5a208199a72b34c-5412-5404-b18a-9b96c5a20819,9a72b34c-5412-5404-b18a-9b96c5a20819,7b39f592-1805-48ab-b580-22bb2a330086,22bb2a330086,1,Nike React HyperSet LE,Indoor Court Shoes,volleyball,FOOTWEAR,USD,140,140.0,False,White/Summit White/Gum Light Brown/Metallic Gold,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike React HyperSet LE gives you excellent traction for netball, volleyball, badminton and other sports played on indoor courts. Nike React foam creates incredible energy return so you can attack at full-speed, stop on a dime, and land with confidence.",5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/react-hyperset-le-indoor-court-shoes-FH5T6s/DJ4473-170,9a72b34c-5412-5404-b18a-9b96c5a20819,White/Summit White/Gum Light Brown/Metallic Gold,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/31db30f9-c5f1-4e57-b427-7faf723cbe62/image.jpg"
415,e668ec61-87ae-540d-9f30-023a30bc5258e668ec61-87ae-540d-9f30-023a30bc5258,e668ec61-87ae-540d-9f30-023a30bc5258,99dbe872-789a-4453-90d3-34e6a4c36ee4,34e6a4c36ee4,1,Nike Air Zoom HyperAce 2 SE,Volleyball Shoes,volleyball,FOOTWEAR,USD,125,125.0,False,White/Metallic Gold,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A durable design crafted for hard-court surfaces, the HyperAce 2 has a Zoom Air unit for lightweight cushioning and a molded cage that conforms to your foot for a supportive fit and feel.",0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-zoom-hyperace-2-se-volleyball-shoes-qvGKBC/DM8199-170,e668ec61-87ae-540d-9f30-023a30bc5258,White/Metallic Gold,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3f17ae24-4392-4bab-8107-50815fcbdd16/image.jpg"
416,e668ec61-87ae-540d-9f30-023a30bc5258ed871008-d4d0-569c-b085-73a17f30be12,e668ec61-87ae-540d-9f30-023a30bc5258,99dbe872-789a-4453-90d3-34e6a4c36ee4,34e6a4c36ee4,2,Nike Air Zoom HyperAce 2 SE,Volleyball Shoes,volleyball,FOOTWEAR,USD,125,125.0,False,White/Metallic Gold,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A durable design crafted for hard-court surfaces, the HyperAce 2 has a Zoom Air unit for lightweight cushioning and a molded cage that conforms to your foot for a supportive fit and feel.",0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-zoom-hyperace-2-se-volleyball-shoes-qvGKBC/DM8199-170,ed871008-d4d0-569c-b085-73a17f30be12,Black/Sunset Pulse/Lagoon Pulse/Multi-Color,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/6cc732c9-ed47-48f3-9679-d218d0c91b3e/image.jpg"
417,84f3433a-4290-5b9c-b469-4e7b4b41b0b184f3433a-4290-5b9c-b469-4e7b4b41b0b1,84f3433a-4290-5b9c-b469-4e7b4b41b0b1,83cf5e53-1a08-3201-9859-3c4d9222d914,3c4d9222d914,1,Nike Zoom HyperAce 2,Women's Volleyball Shoe,volleyball,FOOTWEAR,USD,120,120.0,False,White/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Designed for action on hard courts, the Nike Zoom HyperAce 2 Women's Volleyball Shoe helps keep you light and fast on your feet with a breathable upper and responsive cushioning.  ",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-hyperace-2-womens-volleyball-shoe-KlrjdK/AA0286-100,84f3433a-4290-5b9c-b469-4e7b4b41b0b1,White/Black,120,120.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/qqcdasrajcfpopbihybo/zoom-hyperace-2-womens-volleyball-shoe-KlrjdK.jpg"
418,84f3433a-4290-5b9c-b469-4e7b4b41b0b1edadf12f-c494-5b8f-801f-91aae8543bfa,84f3433a-4290-5b9c-b469-4e7b4b41b0b1,83cf5e53-1a08-3201-9859-3c4d9222d914,3c4d9222d914,2,Nike Zoom HyperAce 2,Women's Volleyball Shoe,volleyball,FOOTWEAR,USD,120,120.0,False,White/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Designed for action on hard courts, the Nike Zoom HyperAce 2 Women's Volleyball Shoe helps keep you light and fast on your feet with a breathable upper and responsive cushioning.  ",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-hyperace-2-womens-volleyball-shoe-KlrjdK/AA0286-100,edadf12f-c494-5b8f-801f-91aae8543bfa,Black/White,120,120.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/4bc80157-8b15-4e3c-ab96-86789f99dae1/image.jpg"
419,84f3433a-4290-5b9c-b469-4e7b4b41b0b15916654e-7573-5e94-adf7-820736a551f3,84f3433a-4290-5b9c-b469-4e7b4b41b0b1,83cf5e53-1a08-3201-9859-3c4d9222d914,3c4d9222d914,3,Nike Zoom HyperAce 2,Women's Volleyball Shoe,volleyball,FOOTWEAR,USD,120,120.0,False,White/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Designed for action on hard courts, the Nike Zoom HyperAce 2 Women's Volleyball Shoe helps keep you light and fast on your feet with a breathable upper and responsive cushioning.  ",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-hyperace-2-womens-volleyball-shoe-KlrjdK/AA0286-100,5916654e-7573-5e94-adf7-820736a551f3,White/Game Royal,120,120.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/vd3vlh9tzqrhcwljgutr/zoom-hyperace-2-womens-volleyball-shoe-KlrjdK.jpg"
420,84f3433a-4290-5b9c-b469-4e7b4b41b0b179d30f33-7f40-5e94-8396-221ba4035fd9,84f3433a-4290-5b9c-b469-4e7b4b41b0b1,83cf5e53-1a08-3201-9859-3c4d9222d914,3c4d9222d914,4,Nike Zoom HyperAce 2,Women's Volleyball Shoe,volleyball,FOOTWEAR,USD,120,120.0,False,White/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Designed for action on hard courts, the Nike Zoom HyperAce 2 Women's Volleyball Shoe helps keep you light and fast on your feet with a breathable upper and responsive cushioning.  ",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-hyperace-2-womens-volleyball-shoe-KlrjdK/AA0286-100,79d30f33-7f40-5e94-8396-221ba4035fd9,White/University Red,120,120.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/hav6jwrz3caelnjknzxx/image.jpg"
421,f3066f61-7113-550b-b7c4-f1e4efec785ff3066f61-7113-550b-b7c4-f1e4efec785f,f3066f61-7113-550b-b7c4-f1e4efec785f,f6d88c1b-3ca8-464c-a9ff-bd0a2fa296cc,bd0a2fa296cc,1,Giannis Immortality 2,Basketball Shoes,volleyball,FOOTWEAR,USD,85,72.97,True,Sail/Rattan/Yellow Strike/Smoke Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",Morph into all-timer with the Giannis Immortality 2. A plush foam package combined with a more focused fit in the midfoot in a super lightweight design means you can maintain a high level of intensity and focus when victory hangs in the balance—just like Giannis in the clutch.,4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/giannis-immortality-2-basketball-shoes-X7xj7b/DM0825-100,f3066f61-7113-550b-b7c4-f1e4efec785f,Sail/Rattan/Yellow Strike/Smoke Grey,85,72.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a9f7ea19-d7de-4aac-8392-64d675f200f2/image.jpg"
422,f3066f61-7113-550b-b7c4-f1e4efec785fb6615713-05a6-5596-8fe1-6cf0e40845a1,f3066f61-7113-550b-b7c4-f1e4efec785f,f6d88c1b-3ca8-464c-a9ff-bd0a2fa296cc,bd0a2fa296cc,2,Giannis Immortality 2,Basketball Shoes,volleyball,FOOTWEAR,USD,85,72.97,True,Sail/Rattan/Yellow Strike/Smoke Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",Morph into all-timer with the Giannis Immortality 2. A plush foam package combined with a more focused fit in the midfoot in a super lightweight design means you can maintain a high level of intensity and focus when victory hangs in the balance—just like Giannis in the clutch.,4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/giannis-immortality-2-basketball-shoes-X7xj7b/DM0825-100,b6615713-05a6-5596-8fe1-6cf0e40845a1,Dark Marina Blue/Pink Gaze/Midnight Navy/Celestine Blue,85,59.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/7c57174d-432e-4588-94fb-531a9f7fb625/image.jpg"
